date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:03:37	336645/336645	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:38%20GMT	https://tuev-thueringen.de/mobilitaet-verkehr/service-fuhrparks/pruefung-nach-bokraft/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/mobilitaet-verkehr/service-fuhrparks/pruefung-nach-bokraft/index.html	(from https://tuev-thueringen.de/)
09:03:38	340863/340863	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:38%20GMT	https://tuev-thueringen.de/mobilitaet-verkehr/technischer-dienst-gesamtfahrzeug/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/mobilitaet-verkehr/technischer-dienst-gesamtfahrzeug/index.html	(from https://tuev-thueringen.de/)
09:03:38	341280/341280	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:38%20GMT	https://tuev-thueringen.de/mobilitaet-verkehr/technischer-dienst-gesamtfahrzeug/entwicklungsbegleitung-fuer-antriebssysteme/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/mobilitaet-verkehr/technischer-dienst-gesamtfahrzeug/entwicklungsbegleitung-fuer-antriebssysteme/index.html	(from https://tuev-thueringen.de/)
09:03:38	112032/112032	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Sep%202024%2011:58:33%20GMT	https://tuev-thueringen.de/media/65/0b/2c/1726142313/trgs529-konkret-schulungserfordernisse.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/65/0b/2c/1726142313/trgs529-konkret-schulungserfordernisse.jpg	(from https://tuev-thueringen.de/)
09:03:38	335842/335842	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:39%20GMT	https://tuev-thueringen.de/mobilitaet-verkehr/sonstiges/begutachtung-von-booten-wasserfahrzeugen/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/mobilitaet-verkehr/sonstiges/begutachtung-von-booten-wasserfahrzeugen/index.html	(from https://tuev-thueringen.de/)
09:03:39	350477/350477	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:39%20GMT	https://tuev-thueringen.de/blog/tuev-thueringen-bietet-rahmen-zur-nominierung-der-preistraeger-fuer-den-innovationspreis-thueringen-2024	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/blog/tuev-thueringen-bietet-rahmen-zur-nominierung-der-preistraeger-fuer-den-innovationspreis-thueringen-2024.html	(from https://tuev-thueringen.de/)
09:03:39	415833/415833	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:39%20GMT	https://tuev-thueringen.de/mobilitaet-verkehr/ratgeber-auto-verkehr/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/mobilitaet-verkehr/ratgeber-auto-verkehr/index.html	(from https://tuev-thueringen.de/)
09:03:39	336248/336248	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:39%20GMT	https://tuev-thueringen.de/arbeit-gesundheit/bildung/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/arbeit-gesundheit/bildung/index.html	(from https://tuev-thueringen.de/)
09:03:40	345526/345526	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:40%20GMT	https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/index.html	(from https://tuev-thueringen.de/)
09:03:40	343382/343382	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:40%20GMT	https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/elektrische-geraete/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/elektrische-geraete/index.html	(from https://tuev-thueringen.de/)
09:03:40	291102/291102	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Sep%202024%2011:19:34%20GMT	https://tuev-thueringen.de/media/58/1f/66/1726226374/240910_Jurysitzung%20Inno-Preis_se20240910a001_1600.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/58/1f/66/1726226374/240910_Jurysitzung%20Inno-Preis_se20240910a001_1600.jpg	(from https://tuev-thueringen.de/)
09:03:40	354659/354659	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:41%20GMT	https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/moebelpruefung/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/moebelpruefung/index.html	(from https://tuev-thueringen.de/)
09:03:41	353054/353054	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:41%20GMT	https://tuev-thueringen.de/blog/trotz-hoher-belastungen-unternehmen-stehen-hinter-der-energiewende	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/blog/trotz-hoher-belastungen-unternehmen-stehen-hinter-der-energiewende.html	(from https://tuev-thueringen.de/)
09:03:41	337375/337375	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:41%20GMT	https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/verbraucherprodukte/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/verbraucherprodukte/index.html	(from https://tuev-thueringen.de/)
09:03:42	356821/356821	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:41%20GMT	https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/spielzeuge-und-sportgeraete/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/spielzeuge-und-sportgeraete/index.html	(from https://tuev-thueringen.de/)
09:03:42	74300/74300	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Sep%202024%2009:24:14%20GMT	https://tuev-thueringen.de/media/00/8f/51/1726133054/windenergie_AdSt_376229838_1200x440.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/00/8f/51/1726133054/windenergie_AdSt_376229838_1200x440.jpg	(from https://tuev-thueringen.de/)
09:03:42	340129/340129	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:42%20GMT	https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/wirksamkeit/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/wirksamkeit/index.html	(from https://tuev-thueringen.de/)
09:03:42	353457/353457	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:42%20GMT	https://tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/zeichen-zur-produktsicherheit/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/arbeit-gesundheit/produkte-und-geraete/zeichen-zur-produktsicherheit/index.html	(from https://tuev-thueringen.de/)
09:03:43	367257/367257	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:43%20GMT	https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/zeichen-zur-produktpruefung/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/zeichen-zur-produktpruefung/index.html	(from https://tuev-thueringen.de/)
09:03:43	346846/346846	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:43%20GMT	https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/gs-zeichen/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/produktpruefungen/gs-zeichen/index.html	(from https://tuev-thueringen.de/)
09:03:43	345366/345366	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:43%20GMT	https://tuev-thueringen.de/arbeit-gesundheit/kalibrierservice/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/arbeit-gesundheit/kalibrierservice/index.html	(from https://tuev-thueringen.de/)
09:03:44	346402/346402	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:44%20GMT	https://tuev-thueringen.de/blog/vorsicht-wildwechsel-wildunfaelle-haben-im-herbst-hochsaison	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/blog/vorsicht-wildwechsel-wildunfaelle-haben-im-herbst-hochsaison.html	(from https://tuev-thueringen.de/)
09:03:44	330633/330633	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:44%20GMT	https://tuev-thueringen.de/arbeit-gesundheit/verkehrssicherungspflichten/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/arbeit-gesundheit/verkehrssicherungspflichten/index.html	(from https://tuev-thueringen.de/)
09:03:44	341806/341806	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:44%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/freizeitanlagen/spielplaetze/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/freizeitanlagen/spielplaetze/index.html	(from https://tuev-thueringen.de/)
09:03:45	41258/41258	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2012:53:07%20GMT	https://tuev-thueringen.de/media/92/1f/4b/1725886387/wildunfall_AdSt_224147094_1200x440.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/92/1f/4b/1725886387/wildunfall_AdSt_224147094_1200x440.jpg	(from https://tuev-thueringen.de/)
09:03:45	343351/343351	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:45%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/freizeitanlagen/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/freizeitanlagen/index.html	(from https://tuev-thueringen.de/)
09:03:45	342468/342468	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:45%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/maschinen-und-anlagen/fliegende-bauten/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/maschinen-und-anlagen/fliegende-bauten/index.html	(from https://tuev-thueringen.de/)
09:03:45	339517/339517	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:46%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/maschinen-und-anlagen/zertifizierung-seilbahnen-und-schlepplifte/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/maschinen-und-anlagen/zertifizierung-seilbahnen-und-schlepplifte/index.html	(from https://tuev-thueringen.de/)
09:03:46	342370/342370	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:46%20GMT	https://tuev-thueringen.de/umwelt-nachhaltigkeit/umweltschutz/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/umwelt-nachhaltigkeit/umweltschutz/index.html	(from https://tuev-thueringen.de/)
09:03:46	31782/31782	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jan%202022%2009:01:52%20GMT	https://tuev-thueringen.de/media/00/62/94/1641459712/HU-Zweitschrift-Teaser_klein.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/00/62/94/1641459712/HU-Zweitschrift-Teaser_klein.jpg	(from https://tuev-thueringen.de/)
09:03:46	710/710	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:03:47%20GMT	https://tuev-thueringen.de/umwelt-nachhaltigkeit/managementsysteme/qualitaetsmanagement/lebensmittelsicherheit/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/umwelt-nachhaltigkeit/managementsysteme/qualitaetsmanagement/lebensmittelsicherheit/index.html	(from https://tuev-thueringen.de/)
09:03:46	14833/14833	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jan%202022%2009:03:32%20GMT	https://tuev-thueringen.de/media/64/56/fd/1641459812/Kontakt-Teaser_klein.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/64/56/fd/1641459812/Kontakt-Teaser_klein.jpg	(from https://tuev-thueringen.de/)
09:03:46	340878/340878	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:47%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/facility-management/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/facility-management/index.html	(from https://tuev-thueringen.de/)
09:03:47	459968/459968	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:47%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/aufzuege-und-fahrtreppen/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/aufzuege-und-fahrtreppen/index.html	(from https://tuev-thueringen.de/)
09:03:48	342082/342082	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:48%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/vds-pruefung-von-elektroanlagen/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/vds-pruefung-von-elektroanlagen/index.html	(from https://tuev-thueringen.de/)
09:03:48	50271/50271	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:48%20GMT	https://tuev-thueringen.de/widgets/cms/82d2c3674ebf4cf1b3c1b88d89ad9069	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/widgets/cms/82d2c3674ebf4cf1b3c1b88d89ad9069.html	(from https://tuev-thueringen.de/)
09:03:48	469400/469400	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2015:36:08%20GMT	https://tuev-thueringen.de/media/56/d8/85/1635435368/TT-Newsletter-Teaser.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/56/d8/85/1635435368/TT-Newsletter-Teaser.jpg	(from https://tuev-thueringen.de/)
09:03:49	361362/361362	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:48%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/pruefung-elektroanlagen-und-sicherheitstechnik-nach-baurecht/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/pruefung-elektroanlagen-und-sicherheitstechnik-nach-baurecht/index.html	(from https://tuev-thueringen.de/)
09:03:49	360235/360235	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:49%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/pruefung-von-blitzschutzanlagen/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/pruefung-von-blitzschutzanlagen/index.html	(from https://tuev-thueringen.de/)
09:03:49	361375/361375	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:49%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/pruefung-von-ladestationen/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/pruefung-von-ladestationen/index.html	(from https://tuev-thueringen.de/)
09:03:50	339884/339884	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:50%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/thermografie/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/thermografie/index.html	(from https://tuev-thueringen.de/)
09:03:50	98868/98868	---M--	200	added ('OK')	font/woff2	date:Tue,%2030%20Jul%202024%2007:13:55%20GMT	https://tuev-thueringen.de/theme/3f6233f0b5934853b72b38eab2b3c6b9/assets/font/Inter-Regular-Roman.woff2	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/theme/3f6233f0b5934853b72b38eab2b3c6b9/assets/font/Inter-Regular-Roman.woff2	(from https://tuev-thueringen.de/theme/70322dd115872d1ff017fbecf050eeed/css/all.css?1722323635)
09:03:50	365647/365647	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:50%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/energetische-inspektion-von-technischer-gebaeudeausruestung/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/energetische-inspektion-von-technischer-gebaeudeausruestung/index.html	(from https://tuev-thueringen.de/)
09:03:50	133844/133844	---M--	200	added ('OK')	font/woff	date:Tue,%2030%20Jul%202024%2007:13:55%20GMT	https://tuev-thueringen.de/theme/3f6233f0b5934853b72b38eab2b3c6b9/assets/font/Inter-Regular-Roman.woff	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/theme/3f6233f0b5934853b72b38eab2b3c6b9/assets/font/Inter-Regular-Roman.woff	(from https://tuev-thueringen.de/theme/70322dd115872d1ff017fbecf050eeed/css/all.css?1722323635)
09:03:50	352389/352389	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:51%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/hygieneinspektion-lueftungsanlagen-und-klimaanlagen-nach-vdi-6022/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/hygieneinspektion-lueftungsanlagen-und-klimaanlagen-nach-vdi-6022/index.html	(from https://tuev-thueringen.de/)
09:03:51	106876/106876	---M--	200	added ('OK')	font/woff2	date:Tue,%2030%20Jul%202024%2007:13:55%20GMT	https://tuev-thueringen.de/theme/3f6233f0b5934853b72b38eab2b3c6b9/assets/font/Inter-Regular-Italic.woff2	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/theme/3f6233f0b5934853b72b38eab2b3c6b9/assets/font/Inter-Regular-Italic.woff2	(from https://tuev-thueringen.de/theme/70322dd115872d1ff017fbecf050eeed/css/all.css?1722323635)
09:03:51	337776/337776	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:51%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/fachfirma-bma/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/fachfirma-bma/index.html	(from https://tuev-thueringen.de/)
09:03:51	144372/144372	---M--	200	added ('OK')	font/woff	date:Tue,%2030%20Jul%202024%2007:13:55%20GMT	https://tuev-thueringen.de/theme/3f6233f0b5934853b72b38eab2b3c6b9/assets/font/Inter-Regular-Italic.woff	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/theme/3f6233f0b5934853b72b38eab2b3c6b9/assets/font/Inter-Regular-Italic.woff	(from https://tuev-thueringen.de/theme/70322dd115872d1ff017fbecf050eeed/css/all.css?1722323635)
09:03:51	337986/337986	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:52%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/fachfirmen-fuer-saa/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/fachfirmen-fuer-saa/index.html	(from https://tuev-thueringen.de/)
09:03:52	105804/105804	---M--	200	added ('OK')	font/woff2	date:Tue,%2030%20Jul%202024%2007:13:55%20GMT	https://tuev-thueringen.de/theme/3f6233f0b5934853b72b38eab2b3c6b9/assets/font/Inter-SemiBold-Roman.woff2	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/theme/3f6233f0b5934853b72b38eab2b3c6b9/assets/font/Inter-SemiBold-Roman.woff2	(from https://tuev-thueringen.de/theme/70322dd115872d1ff017fbecf050eeed/css/all.css?1722323635)
09:03:52	351046/351046	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:52%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/pruefungen-nach-betriebssicherheitsverordnung/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/pruefungen-nach-betriebssicherheitsverordnung/index.html	(from https://tuev-thueringen.de/)
09:03:52	142932/142932	---M--	200	added ('OK')	font/woff	date:Tue,%2030%20Jul%202024%2007:13:55%20GMT	https://tuev-thueringen.de/theme/3f6233f0b5934853b72b38eab2b3c6b9/assets/font/Inter-SemiBold-Roman.woff	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/theme/3f6233f0b5934853b72b38eab2b3c6b9/assets/font/Inter-SemiBold-Roman.woff	(from https://tuev-thueringen.de/theme/70322dd115872d1ff017fbecf050eeed/css/all.css?1722323635)
09:03:53	343720/343720	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:53%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/pruefungen-nach-betriebssicherheitsverordnung/explosionsschutz/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/pruefungen-nach-betriebssicherheitsverordnung/explosionsschutz/index.html	(from https://tuev-thueringen.de/)
09:03:53	112048/112048	---M--	200	added ('OK')	font/woff2	date:Tue,%2030%20Jul%202024%2007:13:55%20GMT	https://tuev-thueringen.de/theme/3f6233f0b5934853b72b38eab2b3c6b9/assets/font/Inter-SemiBold-Italic.woff2	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/theme/3f6233f0b5934853b72b38eab2b3c6b9/assets/font/Inter-SemiBold-Italic.woff2	(from https://tuev-thueringen.de/theme/70322dd115872d1ff017fbecf050eeed/css/all.css?1722323635)
09:03:53	335619/335619	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:03:53%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/pruefungen-nach-betriebssicherheitsverordnung/dampfkesselanlagen/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/pruefungen-nach-betriebssicherheitsverordnung/dampfkesselanlagen/index.html	(from https://tuev-thueringen.de/)
